ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
1557tommy_sem6_num59;5.9;52.99606476;45.81946593;24.48917321;67.20876286;121.7028065;58.96576981;48.93049312;128.4090247;139.2612131
1559tommy_sem6_num60;6.1;41.47690538;36.74622469;24.39638984;31.73515012;88.25575494;43.52429578;37.08319578;128.2494781;134.82750180000002
1657tommy_sem7_num49;6.6;52.03763764;41.28235442;22.34852284;26.29122229;115.8508429;54.80233907;44.78792623;129.8726973;138.6269092
1659tommy_sem7_num50;6.6;45.16926351;42.28924236;21.4245541;29.08069988;112.07040740000001;49.22945771;42.97665689;126.5493784;138.4905779
1661tommy_sem7_num51;6.0;47.42537827;50.74898653;22.08059419;23.19018941;114.93060990000002;55.17524545;51.02908222;123.33569609999999;140.9373846
1663tommy_sem7_num52;6.0;44.98594908;49.1599972;19.59075145;28.13930618;126.20881999999999;52.51109261;48.95088562;122.67331580000001;141.6058031
1665tommy_sem7_num53;11.6;52.68298835;38.08642468;21.2942127;16.61387415;120.52886059999999;52.73574096;41.62977166;131.6347269;138.3040911
1667tommy_sem7_num54;6.0;45.84762994;48.80384618;22.217371399999998;24.78640675;113.2722492;51.36523876;48.85583022;123.46208429999999;140.3320001
1669tommy_sem7_num55;6.2;41.76980266;28.95197755;20.35156888;40.12601079;109.6428176;41.96577402;31.10563372;131.6167672;134.25010600000002
1671tommy_sem7_num56;6.6;46.84590220000001;25.9624922;22.55148189;61.67813099;111.41431159999999;46.65905871;30.905402000000002;135.5592674;133.1671398
1673tommy_sem7_num57;6.0;45.43966292;44.49690894;20.83575072;29.96760456;115.2966598;50.12563;44.972012299999996;125.49937949999999;139.35579909999998
1675tommy_sem7_num58;7.0;48.69744752;42.16447702;21.59341015;21.56993874;115.5420811;52.71804770000001;44.18795499;127.9498395;138.7035868
1677tommy_sem7_num59;6.4;50.30589793;34.67977261;21.33701537;16.62386221;116.8003577;50.46013819;38.33031583;132.376063;136.96761919999997
1679tommy_sem7_num60;9.4;48.4420217;40.33991805;21.9237763;33.75571907;116.1192545;51.07903238;42.65636048;128.8611624;138.0110133
