;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0905tommy_sem1_num33lado1;6.7;58.89849188506162;71.32620329650449;40.46252403351799;29.293131303624932;82.6709891523312;70.95685218017161;71.86329951463189;120.10308310421246;140.17856638679189
0907tommy_sem1_num34lado1;5.9;50.64819986751886;58.18095087276878;39.43212528070389;32.91656152904623;69.357716892111;58.44973766925651;58.71101352422605;122.67563841027732;136.21842471414075
0909tommy_sem1_num35lado1;5.3;53.37232238573238;64.3896935315184;36.87704182590645;30.517562788063106;82.13134328861436;64.60945223135565;64.75195721110539;120.91198544807192;139.10307728098775
0911tommy_sem1_num36lado1;6.0;56.374076758247355;69.91687532739654;37.38883259573382;29.406058987914065;86.0628112707143;69.68607533056668;70.22283210162753;119.75174347199233;140.5471315925313
0913tommy_sem1_num37lado1;5.7;51.354781240736465;65.10615817332703;37.69221881955839;32.480252810145345;80.60529707250792;64.61006613846321;64.93409115653866;119.88113599868242;138.888304442706
0915tommy_sem1_num38lado1;6.0;47.858048653527746;55.3350843746618;37.15434392513044;32.66455139631611;73.0164770701669;55.232422694885614;55.47679796018698;122.18658240155571;136.63096202668396
0917tommy_sem1_num39lado1;5.1;52.447458979722605;64.70642955254036;36.423103192850476;31.69733315476988;90.29649926342572;64.42767719965923;64.80282400403429;119.741974019017;140.22555064506048
0919tommy_sem1_num40lado1;6.3;52.078991249705105;61.13819192444375;37.22904534179237;32.269947999651215;78.68339833376932;60.834802165047186;61.45908342797616;121.58435788288824;138.36003107337916
1025tommy_sem2_num33lado1;6.5;48.5516761750612;44.5279220998349;35.35104670891761;22.216746032372786;56.62688466131596;48.74786282979396;46.101156362498045;128.08208493578354;132.90756549535342
1027tommy_sem2_num34lado1;6.5;53.70001130192192;52.87095002909031;34.25056598103049;22.11523137868747;76.39019898085054;56.296038460927065;54.794315888084185;125.77386238930148;136.80093974994824
1029tommy_sem2_num35lado1;5.8;60.16409930687453;62.51176584207141;35.51339115536119;23.839591262648447;87.27073164428923;65.51819778262832;64.67889729829851;123.86749482248794;139.88067099079674
1031tommy_sem2_num36lado1;5.5;54.07561047422222;67.0921992030446;33.36482416303859;29.46000430727432;95.0553723307324;67.15187222082271;67.25821401501582;119.45905273097759;141.45589052896642
1033tommy_sem2_num37lado1;6.6;49.42043684605941;54.03501731569554;34.938017842040985;27.33394656735128;70.75756434857077;54.524394761144286;54.69904723465669;123.85304916354168;136.29900577652182
1035tommy_sem2_num38lado1;6.5;49.036628890538424;62.07829683524971;33.900463374073645;31.444317292614517;86.46643990684238;62.10461990315095;61.809780671145;119.97859029515377;139.39793178957265
1037tommy_sem2_num39lado1;6.4;50.2836775583954;60.5001928181188;34.010466084202406;29.70026415244461;83.83533834586466;60.494801443715936;60.538989069924405;121.21575526116881;138.796104547082
1039tommy_sem2_num40lado1;6.3;54.42816154460583;73.07046314253938;32.749296705188996;31.715975698577317;103.83457390564816;73.0835116524909;72.60971941765395;116.95368719859724;143.7077722915437
1145tommy_sem3_num33lado1;6.2;55.28630195101579;56.811401131926615;30.841425532790822;26.660153698311177;97.40094529977556;60.83277562099601;58.57606135842423;124.15933062556431;140.16370707485876
1147tommy_sem3_num34lado1;6.0;49.1564324838336;62.862277314370594;30.36422873993893;31.85366809213401;101.88842968046025;63.119025945812034;62.43587328418144;118.86365691140705;141.92382640037854
1149tommy_sem3_num35lado1;5.8;51.48812706653133;64.20498243205833;29.911681492735962;30.68978414295368;103.25168443576844;64.12030345603263;64.15553848636371;119.12617050829643;142.4602259929424
1151tommy_sem3_num36lado1;5.7;46.36615400430671;63.142784725488355;28.983421681994127;34.5137381904018;107.56294784296058;63.11314309417809;62.221278940965604;117.37718531019974;142.52760960998629
1153tommy_sem3_num37lado1;5.8;60.84339684754747;75.48207579276556;29.876107939715165;30.215251164257307;118.67980157599204;75.42719612340531;75.88183316532408;117.32606139941299;146.99356967655476
1155tommy_sem3_num38lado1;6.1;54.196251372887026;71.66064985986641;30.882124515391933;32.259533204049895;106.71151874306774;71.49568244182345;71.18484787291689;117.08075761253076;144.3166992246947
1157tommy_sem3_num39lado1;6.2;47.742065775315076;53.25698086042732;33.698254121541034;27.124611730440606;70.36559630067147;54.0947325392421;53.812043747738066;123.50607517347618;136.38600938861748
1159tommy_sem3_num40lado1;5.8;49.703998080808326;65.3789634659765;29.527478269197182;31.17761706275144;102.6387184963986;65.30755704488014;64.76492035743225;118.22302821671991;142.48777010493137
1265tommy_sem4_num33lado1;6.6;51.6558836705297;63.08853461568928;26.94644612850788;29.45072916290413;109.90562643617422;63.14369365071793;62.96021224980682;119.50885929695524;143.2415662320184
1267tommy_sem4_num34lado1;6.6;60.43263830326306;75.62463978805067;28.85513542960774;30.07837498838613;120.97771351440636;75.69296222826226;75.8598253929474;117.12043420359876;147.3002508594258
1269tommy_sem4_num35lado1;5.8;47.92578991421098;43.90473717702943;27.588105430984374;24.121354045316878;95.52597378662337;49.38908169135892;45.28414272364072;127.20124400228624;137.12607644855254
1271tommy_sem4_num36lado1;5.8;55.73483320651759;70.54053836016305;28.259555846044968;32.0043739281254;121.22786281559;70.4872429464414;70.5335081638027;117.17142273083056;146.3148842229771
1273tommy_sem4_num37lado1;6.2;46.49536527422731;49.237458890161435;27.81948647317112;27.02157423684577;91.91414997045686;51.50836674182808;49.489281983250855;124.12724164636428;138.08079494487222
1275tommy_sem4_num38lado1;6.6;45.99653454034869;63.59307354472684;26.69895689197122;32.50114939747686;109.74607285977969;63.50532286928966;62.46742421650771;117.313079090541;142.94496765702834
1277tommy_sem4_num39lado1;6.8;50.14285072626869;60.56435478695588;27.71958316833409;29.199067579814066;104.28291119865528;60.58727609265286;60.47428445003087;120.14961841750359;142.0711410795933
1279tommy_sem4_num40lado1;6.8;48.575492199481495;43.5574482535545;27.380880413694147;19.87983511350299;94.7601547687742;49.90114214966055;45.2287915256608;127.60976747883228;137.01147713846072
1385tommy_sem5_num33lado1;6.0;49.15390743319743;40.06661190038135;29.036380318807808;26.085451886552026;85.58502773091907;49.29958759273384;42.58298005108696;129.86259440850822;134.98902231823203
1387tommy_sem5_num34lado1;6.2;51.3352476453416;62.15580480835687;26.41087499892008;29.230633977241396;107.3775530217467;63.221368462900784;61.875994574973184;120.17086434405708;142.52404722731302
1389tommy_sem5_num35lado1;6.6;46.10886236329688;47.833422853629806;26.28849394288227;30.362193445851823;99.38317722513128;50.65028521347303;48.13482463776255;124.49705949195072;138.3065568536873
1391tommy_sem5_num36lado1;6.0;53.04734778389805;66.65165940903479;26.13199858868936;28.468143888869637;114.42579640728935;67.63209512776321;66.12712248336479;118.551128063216;144.54606552857078
