ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0889tommy_sem1_num25;5.8;51.08328436;58.45648921;38.47551503;31.47649072;71.17366054;58.59002138;58.87483473;122.6240428;136.6943385
0891tommy_sem1_num26;6.7;46.64523822;49.48914302;38.66401643;41.49225757;46.68677429;50.47846839;49.74736747;125.7472544;132.637201
0893tommy_sem1_num27;5.7;62.35460108;66.61099406;38.93261514;26.23721716;84.65397033;69.18847886;68.48750735;123.2825877;139.8423246
0895tommy_sem1_num28;6.6;53.39809076;61.64188290000001;38.1250059;29.09374972;72.93725643;61.81559177;62.17523055;122.131841;137.832206
0897tommy_sem1_num29;5.1;54.22967641;65.5910354;38.20300383;31.97919161;82.63462009;65.70484352;65.87096648;120.43861979999998;139.37316069999997
0899tommy_sem1_num30;6.0;56.26146492;69.13243399;37.57252393;29.96111239;89.11532666;69.26178639;69.50162417;119.6534467;140.753159
0901tommy_sem1_num31;6.1;54.61200742;59.78515970000001;39.04757414;26.70445797;69.00499979;61.17176219;60.85301208;123.33677140000002;137.2199709
0903tommy_sem1_num32;6.3;49.36686247;56.03213348;39.75157327;31.50524192;61.07965974;56.46178162;56.32628018;123.484884;134.90099650000002
1009tommy_sem2_num25;6.1;53.06264298;60.0667709;33.24790175;27.33175631;90.12478175;61.86846449;60.89832478;122.2510132;139.6717157
1011tommy_sem2_num26;6.3;54.32760009;68.93842551;33.77933295;30.82835662;100.0846043;68.92416638;68.93865137;118.5739211;142.3028965
1013tommy_sem2_num27;6.7;50.62879528;56.10710245;34.45584597;28.01562276;76.62217123;57.70028171;56.68551501;123.3799165;137.3986211
1015tommy_sem2_num28;6.4;47.9853635;52.57601204;34.77877645;29.78209906;74.88636101;53.56255666;52.99000919;123.61855359999998;136.4007316
1017tommy_sem2_num29;6.6;60.14381737;76.59557656;32.10987679;31.07830544;115.7932061;76.61926227;76.76350205;116.7338225;146.47485369999995
1019tommy_sem2_num30;6.4;49.32062384;57.26014058;33.9723754;30.46900742;82.96590279;57.51313266;57.52691155;121.9185445;138.28662880000002
1021tommy_sem2_num31;5.8;52.17891714;60.97475312;32.76844122;30.18809837;95.65785346;61.40304845;61.41770657;120.8312436;140.8568419
1023tommy_sem2_num32;5.7;58.56001372;72.73737926;34.60488206;30.67553276;101.1621428;72.71436492;72.99708876;118.5258101;143.3776466
1129tommy_sem3_num25;6.6;54.57417979;58.05530317;33.62732422;25.99380924;84.6453945;59.82092612;59.57227802;123.5715476;138.9414295
1131tommy_sem3_num26;5.9;57.63971833;67.8199243;32.00673572;27.14641586;100.6091117;69.18963945;68.71049509;120.2635249;142.8991339
1133tommy_sem3_num27;7.0;48.91417302;57.60943453;35.21570573;30.11713548;71.51393151;57.74819448;57.98778288;122.0277752;137.38306980000002
1135tommy_sem3_num28;6.1;53.52849546;57.30671598;31.53418224;24.59107253;88.89869785;60.23087065;58.5045811;123.4124786;139.4692104
1137tommy_sem3_num29;6.1;55.7257988;68.03041883;32.89917507;28.45551391;95.863611;68.24480003;68.49435248;119.541045;142.232772
1139tommy_sem3_num30;5.9;55.08924136;67.80796452;30.29075176;28.78891357;106.3026742;68.41557691;68.02648142;119.0866879;143.4633376
1141tommy_sem3_num31;5.9;55.81944983;72.50555957;30.2509059;31.26710368;112.1329195;72.4890292;72.29325892;116.97744099999998;145.37250980000005
1143tommy_sem3_num32;5.7;53.32450202;60.40020159;29.83433838;26.33106658;100.3079468;62.05164899;61.11016241;121.6120189;141.4986606
1249tommy_sem4_num25;5.8;56.36951532;54.19905959;29.44582343;31.74553521;107.7636098;63.54458086;56.65484049;126.0014956;140.319439
1251tommy_sem4_num26;6.6;54.3821614;64.74261213;28.55989212;28.20763253;110.4338739;65.53733893;64.98964941;119.7241707;143.6986244
1253tommy_sem4_num27;6.8;53.26177882;57.52597226;28.61885241;25.75388915;104.6600839;59.27960629;58.51850834;122.6446666;141.4684885
1255tommy_sem4_num28;6.6;50.27380814;54.97811627;27.23904749;25.73552088;105.30080890000002;57.46541111;55.63903815;122.6599327;140.9094916
1257tommy_sem4_num29;6.8;54.1393032;60.44300854;29.17925096;24.49955632;99.27117085;63.16281414;61.44267536;122.1623153;141.2620862
1259tommy_sem4_num30;6.4;53.73540407;58.76227706;28.94004045;24.215551100000006;101.3517592;61.75043035;59.75346326;122.49005420000002;141.32069040000005
1261tommy_sem4_num31;6.4;54.88709569;57.55006037;29.04531994;24.87915213;102.4720476;62.54822331;58.97543835;123.71073;140.96330590000005
1263tommy_sem4_num32;6.8;52.87998383;54.74617696;27.85564139;24.18694175;99.94033625;59.09304046;56.07943003;124.1396179;140.1972263
1369tommy_sem5_num25;6.0;46.01826553;38.88435625;26.17772901;38.3456163;96.78585279;47.5956191;40.60016262;128.9657258;135.6029141
1371tommy_sem5_num26;6.0;59.37144386;70.02710102;29.46306168;29.40936313;117.4473769;71.64902784;70.7477349;119.2225257;145.6902451
1373tommy_sem5_num27;5.8;46.35896129;44.53184935;29.14287528;26.69370517;86.7772007;49.447762;45.58260571;126.4335276;136.2153837
1375tommy_sem5_num28;6.2;54.18681512;54.44905266;29.10118948;27.55972736;105.6433991;62.01515126;56.33407414;124.8658403;140.4435024
1377tommy_sem5_num29;6.4;46.85775432;49.58032222;27.24999303;25.80136985;95.64402241;51.00194798;50.07440086;123.7667236;138.90919330000003
1379tommy_sem5_num30;6.0;47.63355194;37.28955866;25.49847129;33.40639009;101.6783402;48.29096452;39.70050391;130.5032061;135.644409
1381tommy_sem5_num31;5.8;49.52590286;49.08045387;27.16152657;35.06411124;99.46097256;55.94156126;50.32718379;125.7061721;138.41081519999997
1383tommy_sem5_num32;6.0;51.45466798;56.27339437;27.83076242;27.20357405;102.6228051;58.59867343;56.89292479;122.67022140000002;140.88678810000005
1489tommy_sem6_num25;5.7;44.94972136;47.55298586;24.21364491;25.9461078;102.014695;51.300179;47.58502065;124.1646132;138.7092283
1491tommy_sem6_num26;5.8;47.46824473;57.74917267;24.37999214;29.06780438;113.9417137;58.26583340000001;57.19708631;119.9201242;142.7078686
1493tommy_sem6_num27;5.9;52.3256453;43.74356971;24.65722271;33.88695793;112.4509145;55.10785168;46.69205059;128.9371079;138.640229
1495tommy_sem6_num28;5.9;45.54225531;35.30620488;24.17101025;36.85167025;102.188586;46.93810465;37.44246268;130.4936828;135.1139369
1497tommy_sem6_num29;5.9;45.73998428;48.9206316;25.25278951;25.00913294;97.9870435;49.98582196;48.97962307;123.6665625;139.0066742
1499tommy_sem6_num30;6.0;46.64248963;52.65848239;24.65029988;27.96924969;112.192212;54.61929824;52.62328298;121.976264;141.14532769999997
1501tommy_sem6_num31;7.2;51.75821589;47.04041959;25.31642964;36.56575358;105.7820534;56.50274615;48.90361872;127.3423588;138.638771
1503tommy_sem6_num32;7.0;50.31470476;51.65710606;25.1776563;24.15388242;105.1082077;55.61471943;52.60339849;124.2916156;140.268982
1609tommy_sem7_num25;6.6;49.66303589;37.51941353;22.5991648;38.7804983;112.213618;50.09729148;40.39511852;130.8870629;137.00894430000002
1611tommy_sem7_num26;6.4;48.26713615;40.31363773;21.59255854;44.43741702;117.0409315;51.78967122;42.53967752;128.8950611;138.235526
1613tommy_sem7_num27;6.8;47.40554446;37.40284836;21.63013564;19.02743068;110.69097240000002;47.58546698;39.29206755;129.8606008;137.1442591
1615tommy_sem7_num28;6.2;45.35143058;45.65097595;22.3818232;25.08109493;110.1387196;49.28272725;45.96969026;124.825765;139.35772519999998
1617tommy_sem7_num29;6.6;54.27839849;37.34189952;23.73985147;72.66623977;119.9966593;55.42753226;42.84910932;132.7538966;137.6599764
1619tommy_sem7_num30;6.4;49.13942902;49.10832360000001;21.81199506;23.40178029;120.6412475;55.73948135;50.11361794;124.66435359999998;141.2634536
1621tommy_sem7_num31;6.6;46.15228175;40.69789599;22.36810584;18.67622423;107.2519939;48.60344848;41.80928588;127.9259584;137.60492680000002
1623tommy_sem7_num32;6.2;48.40431367;53.98986917;22.19392366;26.08858939;117.8866352;55.96868965;54.06709678;121.9904636;142.3307254
