ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0921tommy_sem1_num41;5.8;47.14882109;53.35229535;38.07445685;28.87937447;60.2188671;53.62544518;53.52917037;123.4977436;134.9223711
0923tommy_sem1_num42;6.4;44.596161;52.50880212;36.94315446;33.88562645;64.66744726;52.13152873;52.16111137;122.6196154;135.0705817
0925tommy_sem1_num43;5.5;47.65835904;55.75992163;37.16123192;32.67155935;72.40927085;55.47765178;55.74091632;122.0921064;136.6169999
0927tommy_sem1_num44;6.4;48.23119989;54.10029555;38.47840314;32.33441251;59.73213165;54.21361451;54.37325221;123.3524352;135.4158358
0929tommy_sem1_num45;5.8;54.06001089;63.35524346;37.21424014;31.58374319;89.82966334;63.05449724;63.96051149;120.58088229999998;140.23724119999997
0931tommy_sem1_num46;6.0;47.4353831;53.53196418;38.23706662;28.85941543;62.06455355;54.06536174;53.92389835;123.394984;135.1348476
0933tommy_sem1_num47;5.4;51.93811624;56.15185648;37.44981946;29.85688419;70.03431947;57.32984404;57.03461084;124.025819;136.52251950000002
0935tommy_sem1_num48;5.8;54.29027028;64.77219075;37.41261613;31.59039407;90.12433081;64.52847092;65.28007309;120.1490065;140.433846
1041tommy_sem2_num41;6.5;50.57670915;60.62511349;37.75802095;32.66829835;74.48160911;60.87589627;60.98200424;121.2976495;137.6877801
1043tommy_sem2_num42;6.7;48.18580581;56.88982001;36.40773573;31.40169489;68.58470255;56.89810039;57.20326615;122.1323915;136.6616928
1045tommy_sem2_num43;5.7;64.70710795;63.34019341;36.5170745;22.84340261;92.1497852;68.38375099;66.57422738;125.1088045;140.6417105
1047tommy_sem2_num44;5.5;52.31946485;66.82168259;32.66082228;31.96333616;99.55914476;66.77332777;66.48005299;118.6881214;141.9525851
1049tommy_sem2_num45;5.6;49.7123923;56.34414361;34.49818801;28.64283707;77.26889884;56.94768188;56.76837915;122.8216241;137.4387507
1051tommy_sem2_num46;5.7;45.52411872;53.59903927;33.12267191;30.94775763;76.82622055;53.80266316;53.39770279999999;122.416378;136.978261
1053tommy_sem2_num47;5.7;53.47112418;62.09758405;34.90363397;29.37997152;85.93018164;62.51819192;62.64009596;121.46971299999998;139.5914255
1055tommy_sem2_num48;5.6;51.81250506;55.61994113;34.70435645;28.44030009;82.17921377;56.77020497;56.64137358;123.5574192;137.9054052
1161tommy_sem3_num41;6.0;51.67592622;58.14822496;32.10961247;26.85913043;89.7845468;59.87119761;59.00952493;122.2669869;139.540593
1163tommy_sem3_num42;5.9;53.07914718;60.67886114;30.87826692;27.12323418;99.20824629;62.22492855;61.45008283;121.408901;141.2637983
1165tommy_sem3_num43;6.0;55.65694768;59.77701763;31.47305013;25.08541027;98.55501217;63.12708727;61.33589250000001;122.9129495;140.9404516
1167tommy_sem3_num44;6.6;50.89696708;54.37675649;33.39783939;25.5068458;76.35607811;55.75848137;55.44650073;124.03914840000002;137.39886409999997
1169tommy_sem3_num45;6.8;52.62142286;65.71235488;32.27236535;31.19857213;98.15156075;65.71858394;65.81501091;119.0866004;142.04454280000004
1171tommy_sem3_num46;6.0;54.20531773;49.89467161;33.45345868;23.71961978;78.84076133;56.81392981;52.61920840000001;127.3939117;136.2904195
1173tommy_sem3_num47;6.4;50.53031741;59.38637554;33.65917701;29.93826571;83.54534009;59.86042479;59.76930621;121.4753145;139.1144274
1175tommy_sem3_num48;5.4;54.79756212;71.97213308;30.25303128;30.50800201;108.4341469;71.87959443;71.67852945;117.2706252;144.4887
1281tommy_sem4_num41;5.8;49.63657076;44.80679908;30.31029394;27.44692213;86.86219437;52.06917434;46.81960128;127.8135308;135.9732285
1283tommy_sem4_num42;6.6;47.03932841;44.81665406;28.10389232;26.51025713;91.38620743;50.69314663;45.86090361;126.6144004;136.6813055
1285tommy_sem4_num43;6.0;57.95174237;60.54101484;29.2070213;23.83133058;111.6211164;66.98136018;62.43788876;123.4736361;142.5019263
1287tommy_sem4_num44;6.2;50.18310515;53.01554948;28.23390744;24.38158164;96.59935987;55.28054151;53.77424934;123.7424758;139.5259019
1289tommy_sem4_num45;5.8;49.43520745;55.67914798;27.89562495;28.99293812;103.7703771;59.02191678;56.10719226;122.1226122;140.7163058
1291tommy_sem4_num46;6.8;50.90726763;53.17095524;27.40542003;26.31680731;102.0066676;58.80303433;54.24365998;124.2469406;139.80415190000002
1293tommy_sem4_num47;5.8;51.47751612;56.31635581;29.43936589;24.85142723;95.79019688;60.48319115;57.13694416;123.2484222;139.7415929
1295tommy_sem4_num48;6.2;49.83333185;62.77331663;27.53003964;30.11708384;108.9822517;63.12298245;62.34349691;118.92118159999998;142.96714730000005
1401tommy_sem5_num41;5.8;48.43771373;48.27024754;28.70184535;24.66050505;94.7595454;54.14634427;49.54599762;125.380387;137.93847230000003
1403tommy_sem5_num42;6.8;41.28899954;38.96958923;26.44385635;37.80159975;86.43255888;44.77248592;39.28737867;127.0566636;134.7530164
1405tommy_sem5_num43;6.0;46.6454321;45.18416261;26.33197034;33.233678600000005;93.74546426;51.91534397;46.18883464;126.4090485;136.9389182
1407tommy_sem5_num44;5.8;47.58111471;47.00425294;26.15807825;25.08388956;100.9855344;51.20465749;47.88568106;125.4498656;138.4510362
1409tommy_sem5_num45;5.8;51.67190767;68.11380598;27.24004075;32.64028127;119.3358574;68.07591037;67.50354001;116.8801016;145.2617969
1411tommy_sem5_num46;5.6;45.4326859;52.79743337;26.05339626;29.52184046;104.1286499;53.26997148;52.45013555;121.549761;140.3000823
1413tommy_sem5_num47;5.4;47.72777101;54.98701995;26.15280064;28.07471991;107.7188123;56.40554054;54.97146551;121.534568;141.0974485
1415tommy_sem5_num48;5.6;44.41193917;45.40802087;25.80829632;34.81629623;96.98667837;49.20414822;45.59761892;125.0142275;137.5505776
1521tommy_sem6_num41;6.2;40.04729551;36.58613436;23.31460149;42.67439259;94.7453357;43.36691731;36.71666429;127.5863711;134.9385798
1523tommy_sem6_num42;7.0;40.325073;26.53352471;23.402935100000004;56.98148927;95.02345782;40.28089547;28.4042644;132.9375984;131.678827
1525tommy_sem6_num43;6.1;44.7884088;33.91025208;23.70096554;41.51733161;103.8831021;45.42283075;35.94401383;130.879304;134.8789368
1527tommy_sem6_num44;6.1;49.04689116;51.66810173;25.26619878;29.52319263;109.4346034;55.28488532;52.40826797;123.60680790000002;140.5547862
1529tommy_sem6_num45;6.3;46.99625469;44.68546833;23.55374502;28.69548445;107.2061658;52.04372909;45.76827577;126.3130135;138.4828216
1531tommy_sem6_num46;4.9;45.62436851;36.41623401;23.36049159;42.06179046;107.6534718;47.33858972;38.44185443;129.8629578;136.0346882
1533tommy_sem6_num47;6.2;40.46742082;34.27483318;24.38853037;48.51877162;89.01829881;41.77739579;34.84366863;128.97007240000002;133.7915341
1535tommy_sem6_num48;6.0;44.377026;54.39589851;22.06573238;29.54238831;120.1388147;54.88300501;53.51941193;119.8916568;142.60956969999995
