;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy7_IMG_0554_20170816;108.89877652838507;106.89653857265591;104.09985117133915;72.75495397832005;39.873170117455416;109.82792830325505;112.56620235294855;128.4315530491791;130.12476121774264
tommy7_IMG_0559_20170816;120.59300937312456;116.92220392562945;115.99180058120429;71.75298779229895;33.12163712196716;121.3493091389639;123.42380417979469;129.61206841697745;129.3449096958769
tommy7_IMG_0564_20170816;119.17983714357923;112.3624836346522;113.09582212541441;85.6953655813293;39.46255243385989;119.82288535370584;119.96797499026563;131.32882850901638;129.09537565059514
tommy7_IMG_0569_20170816;117.94613774443087;116.75026211348309;112.44628442974465;70.46355489513675;37.46381924127301;119.60973959226395;122.84474073984768;127.93076486679098;130.87898556500414
tommy7_IMG_0574_20170816;121.47232308232954;121.41203910224121;116.28636869230823;69.43162767561157;38.08345735721736;123.39629778101065;127.36147308000756;127.16364371008015;131.22345118616397
tommy7_IMG_0579_20170816;113.82666545880129;107.43980582838577;105.95262047619812;63.60749449204461;46.34346918804656;114.665402817519;114.20978461371529;130.90252035286636;130.28825394465164
tommy7_IMG_0584_20170816;109.29850260416669;111.0216236925583;101.44935622561943;71.13764591504844;51.71008730566986;112.43307214640132;116.08647300186472;125.68563925102524;133.398178791313
tommy7_IMG_0589_20170816;113.90212896876429;107.55115025175395;105.89710343390988;64.32958281089249;46.735878915180606;114.62469100080018;114.36497527559872;130.86084397415837;130.3577605684871
tommy7_IMG_0594_20170816;109.27660401618584;105.76812964615128;101.14865378827659;69.0343572950603;47.210671032843216;110.19091149405578;112.02727721693529;128.96571068922896;131.59327941252644
tommy7_IMG_0599_20170816;117.91385257478494;117.83660701687172;111.40640003429355;71.71500483592678;41.01681812985825;119.85536878295395;123.84583836796624;126.97530205564844;131.9748332542974
tommy7_IMG_0604_20170816;120.36934446623512;115.64324552085121;114.46050497926313;73.3084927224437;39.23088296298082;121.16557372711976;122.36093277793852;130.0796154076289;129.74265328726923
