;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
1441tommy_sem6_num1lado1;5.7;46.04731543368513;43.48173787792248;23.565911725635466;27.695148794441717;110.749187594671;48.00584541228515;44.18190433701975;126.2581136689014;138.62438766722326
1443tommy_sem6_num2lado1;5.8;44.47311673532521;48.911025440285826;25.75196204670085;31.410937669289336;99.62419696973768;51.44300114471361;48.66039176982587;123.39636748176264;138.53982723869336
1445tommy_sem6_num3lado1;5.8;45.08200744032822;46.31953854574474;24.071992218789816;30.684574112803265;104.11125930216228;49.5278785705668;46.58269311179345;124.54005150814348;138.89417090015445
1447tommy_sem6_num4lado1;5.7;46.01915474355739;56.36076059112471;23.49513274987542;31.086879126013304;119.80035765102423;56.50704948631913;55.64641626224928;119.55080552066649;143.15667473666323
1449tommy_sem6_num5lado1;6.0;49.950484017425964;28.84366164593259;24.6958832750282;20.50672587732701;102.37073232141243;49.74579054871047;33.68050218504673;135.61383143024213;133.3412052008805
1451tommy_sem6_num6lado1;5.7;50.4528811320893;36.618023001093995;27.900369992344984;16.870912767925375;90.672405783631;50.46742837100558;40.18020034377903;132.01921649144938;134.522841192127
1453tommy_sem6_num7lado1;6.2;48.364525564445934;44.03067621189951;26.07787554159138;22.396086934371876;99.53705200280451;51.05845539067109;45.64488894952238;127.20479492195015;137.43233261827507
1455tommy_sem6_num8lado1;5.9;41.87034806759807;34.27662071900865;26.63464992619729;24.366613485280908;80.55532935127817;42.22188660473792;35.366086254004976;129.7135523177783;133.34029458325745
1457tommy_sem6_num9lado1;5.7;42.88137726742111;37.94415154182921;23.87375684145004;19.545391673233112;95.2532980621426;44.41150941022682;38.63458122168032;127.82081661603632;135.69016908109802
1459tommy_sem6_num10lado1;5.8;58.89267117668946;73.10875805813339;27.735936512090355;28.477573965926442;116.41989404754402;73.66461236000183;73.25669891069394;117.9006125858818;146.34555605060012
1461tommy_sem6_num11lado1;5.7;50.84510477366023;65.41675421273088;23.952191957368964;30.749932398462853;121.88283133817852;65.38896502302582;64.88296820554436;117.77534552548175;145.26575747184143
1463tommy_sem6_num12lado1;5.9;56.23912945133456;60.32886244744992;25.79168146670673;26.42149515112677;113.41161048044027;63.58446730920402;61.625295515426;122.62283544678414;142.97524027103427
1465tommy_sem6_num13lado1;5.9;44.84388375342834;37.844028703686135;24.942811912015795;29.15849703271744;95.72091987907464;46.48396698089774;39.1120245429936;129.07191560859366;135.49567402568016
1467tommy_sem6_num14lado1;5.9;48.49339772043179;44.950373222097575;26.699855209150343;28.04710008408144;98.08933760127668;52.07073957115351;46.381116132696036;127.08593501991928;137.1633830696017
1469tommy_sem6_num15lado1;5.8;52.17883254478547;60.4664776795241;26.569566027428245;33.616117575626184;109.93590665020297;62.434642081507924;60.518168685297134;120.98105614309591;142.72138784419812
1471tommy_sem6_num16lado1;5.9;52.101000683518436;69.2553511755007;25.380901652892994;32.13608825879084;125.29981892131235;69.64068110544142;68.51018052536843;116.49238684524047;146.37702798726684
1473tommy_sem6_num17lado1;5.7;41.131706912786456;30.90386385953449;24.660638977428288;21.14687413592511;83.02617087945046;41.07744477564229;32.00352789013918;131.05024739595987;132.48679521303615
1475tommy_sem6_num18lado1;5.8;47.84640807309355;36.28355218126915;27.15831519008541;23.74751091292577;90.16745807618445;48.022463159297246;38.949598829246895;131.09936910701094;134.24150839387164
1477tommy_sem6_num19lado1;5.7;42.77729350188827;34.77576082317081;25.164953962412795;30.54374413886755;92.14385027730566;43.29453229751309;35.872294962953184;129.7224243605433;134.0069574252401
1479tommy_sem6_num20lado1;6.1;45.352031467433214;42.07754767135003;25.958987414653357;23.914040639166583;93.9486167042842;47.42773497732266;43.03285779489833;126.96144354488185;136.69740635326278
1481tommy_sem6_num21lado1;5.9;49.760333750578276;62.85702528614398;25.798472347034746;30.11603863878057;114.16571664894244;62.81668955250394;62.39482724751106;118.74558411122929;143.52240694789083
1483tommy_sem6_num22lado1;6.0;52.344312972522715;62.47497886721943;26.203746953776683;28.97360366274053;117.32280749557226;63.08904987784985;62.69869678936119;119.59587962332228;144.14493875478382
1485tommy_sem6_num23lado1;5.8;55.66580418984869;69.9651613918127;25.23060111175277;29.68845956223987;123.22672757513998;70.22127859979844;69.78981290929713;117.64639101678108;146.51702329358662
1487tommy_sem6_num24lado1;5.9;51.02462421031914;59.08557142032946;24.345623290928174;27.638504928685563;115.80510284365515;61.78751955269738;59.33215982380826;121.04955742060629;143.02351868095622
1489tommy_sem6_num25lado1;5.7;48.438844583548615;60.88345712339363;24.72810154964621;30.29108413934195;113.41661966019292;60.85911267883764;60.25326536884312;119.10403880264084;143.19648577677154
1491tommy_sem6_num26lado1;5.8;46.300717197926616;49.291484159234436;25.1176712351182;24.660207177310323;99.2816225691665;50.367660254176606;49.37396994562789;123.66643115274044;139.38771194379743
1493tommy_sem6_num27lado1;5.9;46.065347375999934;32.063974398693325;24.420333309288047;38.893945441565016;100.6770959920994;46.1960490247191;35.064328035085964;132.2744010543212;134.0932989751652
1495tommy_sem6_num28lado1;5.9;46.13158645528865;28.43722617334468;25.033692198356338;45.35650428753878;97.97472563090916;46.14899723899972;32.02627819979944;134.40668702193753;132.51320113291453
1497tommy_sem6_num29lado1;5.9;47.161427955481216;52.402431824301615;25.07806147783465;26.15074358395641;105.00699994303422;53.62574111573804;52.423721254606406;122.54739879016181;140.3572934611194
1499tommy_sem6_num30lado1;6.0;47.706895135446366;60.333585311339206;24.626424385254488;30.790265045266576;117.45682834140676;60.48549239917281;59.69894582371724;118.67773216797731;143.69901476357688
1501tommy_sem6_num31lado1;7.2;61.28858893980055;69.08358499190696;27.028536579715137;28.62229556388802;118.49988782754627;70.97471792625866;69.988798065845;120.4227405872246;145.97964868603947
1503tommy_sem6_num32lado1;7.0;48.001542884536114;42.72200683666776;25.005356559298676;22.140342367703308;99.88380575504601;49.606377088177176;44.315482165041075;127.61160425298513;137.44863498098783
1505tommy_sem6_num33lado1;6.1;41.411041451520774;23.94782958879193;26.229835114141835;120.97588065822451;92.1149906660885;41.24843879115533;26.91236010975215;135.01035200605602;129.72122693164195
