;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy6_IMG_0009_20170802;129.12655895008143;128.01317857028036;123.34703216762043;64.63209637649321;37.82775968212378;130.29274258223307;134.31289646338806;127.65705576453188;131.2048078623328
tommy6_IMG_0014_20170802;124.59317827333747;120.35497449640276;121.1831060269133;87.83671725412238;31.92322491792767;125.13102308429428;126.83418436490841;130.05887517593308;128.36275172048255
tommy6_IMG_0019_20170802;132.37218875475108;132.91433348827942;127.89229524784236;68.69550071266289;33.116882407943244;134.583395791806;139.14045409039923;126.83219814082504;131.10648678403277
tommy6_IMG_0024_20170802;130.38635292977682;129.7669709549683;126.13327460339147;66.28500939723722;31.90984853457576;131.60916847958106;136.09889967037108;127.57247091745971;130.48933182495284
tommy6_IMG_0029_20170802;126.19646560955003;125.98019178937328;120.6528022811464;67.84744956213207;37.59876197148635;127.96901350889132;132.26219514237184;127.11759384287838;131.4937139649777
tommy6_IMG_0034_20170802;128.27303752018318;127.0513682703368;123.19749419286907;66.54800857383475;34.640205707733195;129.05212039537608;133.2253214797311;127.81474041164766;130.74289324166952
tommy6_IMG_0039_20170802;129.80453004213464;131.82215505285134;124.49892023310686;68.86754427797783;37.52136314193244;132.93526399784236;138.0257010754244;125.76828280615926;132.25452809972634
tommy6_IMG_0044_20170802;129.70287851508914;130.72595136700892;124.904579305627;66.69495706161409;36.72934098106353;131.92419729420297;136.84375424204106;126.41757987763278;131.55309065063085
tommy6_IMG_0049_20170802;133.9196581986597;128.58061217564014;128.1976965828797;65.62151862389975;33.54122108490869;134.57725889801597;136.0567107861261;130.5466179658029;129.4130302328032
tommy6_IMG_0054_20170802;134.84391934674358;138.20796980157965;127.77788148451788;61.27847034679355;39.71316786470836;139.24505372433342;144.4052341986204;124.86617571739613;133.59000835235554
tommy6_IMG_0059_20170802;135.57425843541023;131.7237928379165;130.30058812550013;66.99470799798883;29.95890355295496;136.13782313189444;138.8666029355817;129.542475724362;129.78809615188828
tommy6_IMG_0064_20170802;133.11414110055514;132.9211684210855;128.250220418685;71.0820731122471;33.484742773794714;134.53461511068602;139.2549256236247;127.16675541463049;131.10377483603395
tommy6_IMG_0069_20170802;135.67437266911006;134.2411912343357;130.7337606296618;65.79684971520275;32.50521201721108;136.99379640569632;140.93664734975138;127.99414620663296;130.6291856665452
tommy6_IMG_0074_20170802;135.02658414557257;130.5579892591521;130.61096180242984;70.14056996509915;27.896387477852077;135.5091096714963;137.6324438889603;130.14879980379445;128.98161449179457
tommy6_IMG_0079_20170802;135.39759902709906;133.1691481490412;131.99051769868828;67.83724812323176;24.598393248814016;136.02580065175613;139.79071734253543;128.7635740289745;129.3098608923111
tommy6_IMG_0084_20170802;135.17883222638392;135.89435805192971;130.47993849487025;69.83941390844693;32.41905666607725;137.39338260575633;142.32275530165825;126.65994554335634;131.36031064913053
tommy6_IMG_0089_20170802;134.16149612098835;132.5309418938615;129.96638210385592;68.23441641571645;30.422732115554986;135.1236548264603;139.0879916525563;128.22886765858982;130.05796676517133
tommy6_IMG_0094_20170802;135.67838837493213;139.03440211557285;130.91065558288324;67.40062963052269;37.007357652731336;140.00914578466148;145.09256725197903;125.04608921771406;132.4953249358782
tommy6_IMG_0099_20170802;138.9179990582669;141.60379565552483;131.65872104472095;70.1371729274727;37.85543302754915;142.8439451897041;147.9497428095172;125.20483956600796;133.45954304064142
tommy6_IMG_0104_20170802;132.63268562948318;130.88314896083392;127.55063244366569;69.19317417641889;33.126399817726195;133.64697622849508;137.57440383694842;128.17854175820543;130.57100238983196
tommy6_IMG_0109_20170802;134.91525484842964;137.82259784379286;128.6278438419853;70.41244594746657;40.02345245877629;138.95684253499013;143.99696610341292;125.11968455513046;133.13290660633143
tommy6_IMG_0114_20170802;133.6275799423797;131.63024835364158;128.60378320848338;76.54780473259959;32.27748775612997;134.5016875509045;138.40411653243956;128.3234933609825;130.44369198450718
tommy6_IMG_0119_20170802;139.8697115144176;140.14787459231752;133.31894382778563;67.16740193517447;34.337879964081075;141.90362239047496;146.90064715685014;126.75533006874784;132.1229044875436
tommy6_IMG_0124_20170802;136.71050486763045;132.98221234049922;131.8728013947831;76.09307300374014;30.02690843844665;137.33032611695174;140.255332971197;129.53551743746786;129.60358176735042
tommy6_IMG_0129_20170802;132.90346108128287;130.57639073082777;127.99467880604851;67.61301673641475;32.02849780842764;133.83206412581805;137.1398288916931;128.64814167345392;130.15500144452665
tommy6_IMG_0134_20170802;131.9960397197931;129.48054013908535;127.74035862214936;71.06742032107339;31.944235412290663;132.94418975453317;136.04439731313585;128.79840246967166;129.66333286894147
tommy6_IMG_0139_20170802;135.87115648755432;134.58031350246128;130.96904655215835;68.7245168873421;32.80726582370613;137.42867839657993;141.1851744126336;127.96649915069874;130.5907082891268
tommy6_IMG_0144_20170802;135.752905798111;134.07468191390174;129.75429244318343;68.49633024378787;35.063217853813015;136.72955459015628;140.79431470496831;128.02045149382357;131.09115833619114
tommy6_IMG_0149_20170802;137.59327857528152;138.82038299602408;131.90181193201306;69.4811634400363;33.380009403935176;140.38159285738527;145.2555159371249;126.30609675068588;132.0033553986447
tommy6_IMG_0154_20170802;135.6147102596665;131.804280543142;132.7416040519083;88.10391303726567;25.625851031575074;136.11889157253802;138.73227038948187;129.88453158713062;128.240540862465
tommy6_IMG_0159_20170802;138.15749386690172;141.23314893850736;132.41003350989158;70.97382158332618;36.36373972533008;142.44842649301984;147.54743160043725;125.16618619970279;132.8298822655
tommy6_IMG_0164_20170802;136.36946982971108;133.20768949197316;131.60607742707262;69.5210042429341;29.402618812871513;137.07088908268318;140.30590937526793;129.19174304573187;129.73882774768163
tommy6_IMG_0169_20170802;130.33411197112912;127.41301588800656;126.47327045288924;63.452270061281865;28.1819795417524;130.89775386159693;133.98115506758688;129.2034855176719;129.21194035199116
tommy6_IMG_0174_20170802;131.77264105679512;128.87111261591934;128.34961841724538;64.93401315389946;26.849721900720173;132.34188472990255;135.39848913010474;129.26029052176213;128.94557053889102
tommy6_IMG_0179_20170802;133.42701451179911;130.2751806439686;128.72368148433927;65.23465837950461;29.683209789469732;134.07079497635175;137.2359886500843;129.19427682800708;129.69592508421567
tommy6_IMG_0184_20170802;134.25119112047042;132.56269195235694;128.74788020744026;66.03376798625399;32.397424210355226;135.12249245139958;139.22662557245226;128.0854097566051;130.78380275982724
tommy6_IMG_0189_20170802;136.97429618957548;134.8472944485525;133.54707828307184;70.92995603236095;26.547128629401;137.77285511241857;141.59158365662148;128.7054656577753;129.3321631439865
tommy6_IMG_0194_20170802;138.00335394742012;134.88178157239508;133.2463640126672;72.1422077278378;29.99432135827475;138.8559514496171;142.05458842601524;129.17586810020862;129.77465982179856
tommy6_IMG_0199_20170802;137.47790153374342;136.26974368694988;133.76022460267703;72.96489632898232;26.39483020226052;138.56767272251514;143.09400067113555;128.02916006917653;129.97111382155208
tommy6_IMG_0204_20170802;138.4328226474087;141.29915264113941;132.84693621935014;71.35284387547509;34.96119006889075;142.4455276161337;147.74250163430213;125.31294111645158;132.61682106579718
tommy6_IMG_0209_20170802;139.07405347784848;141.39378911608367;134.01448746320588;69.17278179208819;34.458413039051784;142.45458906232142;147.71214106751185;125.6300882724087;132.2006137117055
tommy6_IMG_0214_20170802;136.26783811746256;134.55138110809256;132.00099721454188;72.3109045460391;28.988019248149577;137.25320955057586;141.36401702085476;128.27337431591508;130.08255413737422
tommy6_IMG_0219_20170802;140.14944386841992;141.61045867403618;134.7124220469143;77.62843097395476;34.019416826524626;143.0393853416495;148.14055885764958;126.0931796129294;132.09343184692216
tommy6_IMG_0224_20170802;140.2499840923461;141.02922347652677;134.95949727125128;77.7817665243127;33.52203946839635;142.7371292567765;147.60645982474566;126.52903398008829;131.73623206509706
tommy6_IMG_0229_20170802;132.33006054285622;135.7997267679041;124.02846738852809;67.49592708244028;46.12270287896162;136.91515220219978;141.71036733619468;124.55004028822658;134.41767967722978
tommy6_IMG_0234_20170802;127.96841672069687;126.60006360828905;123.11568034747229;67.3563600251486;34.79296434050997;128.87853702498072;132.76661680035795;127.94380473349266;130.57874165880773
tommy6_IMG_0239_20170802;136.65022423652192;137.92991037460348;130.84918489181456;69.0072601416038;35.61125930346579;139.6197489113583;144.40962560415596;126.24416457020531;132.1392380758459
tommy6_IMG_0244_20170802;137.156283545614;135.0017764663173;132.7820404150413;69.01400777767061;29.830118089491886;138.0609240817544;141.75798419102938;128.56010268865026;129.94039865362083
tommy6_IMG_0249_20170802;130.06668382460634;132.85729344162596;123.9262599866577;69.4122947410301;41.82374034824032;134.0062813464506;138.7922247741448;125.1765282957533;133.05026801885072
tommy6_IMG_0254_20170802;129.25269849626343;126.87744866237284;124.6808374838356;65.9402325442244;33.26244179473165;129.9468115033436;133.1245149002808;128.67048422451919;129.91368311640878
tommy6_IMG_0259_20170802;133.93556668979696;133.96345643513158;129.12777524371643;75.4157739961098;31.95487372560157;135.52240087912952;140.37073764181812;127.06788761538351;131.10994600105025
tommy6_IMG_0264_20170802;133.21296843296324;136.743858194373;127.39855382123056;78.41589595478966;41.20792542759773;138.05221014803382;142.8031326245106;124.81297890410666;133.12646757875015
tommy6_IMG_0269_20170802;129.26576214072145;125.04761942238585;123.64014927742413;73.50093514678355;36.884472198556104;129.96203602117984;131.93404882053397;129.73155577301597;129.86305725906993
tommy6_IMG_0274_20170802;132.731167626261;131.42193048143147;123.9290726273148;68.47539605034723;43.86585410370586;134.8377081056027;138.27996443830014;127.44147780653437;132.85819147055042
tommy6_IMG_0279_20170802;134.61380151400678;130.0789643659622;129.91434180491254;72.11700872029678;31.753499460590987;135.30648601376743;137.22418472436556;130.14553332056255;129.12742136818773
tommy6_IMG_0284_20170802;131.95762865217407;130.83385102978895;127.10425106095678;68.64235977151921;33.931522350197895;133.27428601984025;137.38530425257915;127.8269408565708;130.65006169937058
tommy6_IMG_0289_20170802;133.19273166455903;133.9148331560607;128.08452880747743;69.3374679279371;34.754674450142176;135.356378388721;140.2462473007223;126.58822792307885;131.59532669967422
tommy6_IMG_0294_20170802;131.6175444454268;131.36213623381772;127.26595800022149;69.10486727323388;30.29053119507673;132.73092789512603;137.76305421149834;127.28535523521448;130.75685234750085
tommy6_IMG_0299_20170802;135.653042626261;137.92795685888916;130.75430343900035;71.39293691236568;34.615015742437556;139.07485483289037;144.2458043423318;125.68606713900677;132.1027214144483
tommy6_IMG_0304_20170802;137.03405058433;136.49049760480966;132.70009009871902;68.60339673621827;31.28295016539495;138.4517007347215;143.00208624694574;127.4983397432806;130.61924572714835
tommy6_IMG_0309_20170802;137.19178379165234;138.5475835883023;129.03476670783678;65.72779118486011;38.563981086301865;140.08242559236754;145.03913349837106;125.92267551779692;133.34771508041123
tommy6_IMG_0314_20170802;130.1873681060135;125.5255481386817;125.85355765469609;76.74998492959105;31.80569559872614;130.78181357747846;132.5663789558149;130.27014070850123;128.8074170301426
tommy6_IMG_0319_20170802;135.10842913648122;133.40392642202147;130.2787680152785;68.71121870266775;29.711816049025487;136.01624668227734;140.35753401000585;128.21490955745244;130.39817940529264
tommy6_IMG_0324_20170802;138.36640383873456;139.54750444074716;132.67945597386546;67.456701040595;32.73643423184228;140.8104306654021;146.10769682623885;126.29400687791141;132.01756969673426
tommy6_IMG_0329_20170802;132.7711905578418;127.9995909779378;129.14375970087806;94.65178887986895;30.038548543238456;133.24911218546382;135.02333317928026;130.43145894284766;128.3363838631866
tommy6_IMG_0334_20170802;135.73382437191003;133.28382821207347;128.77633018127358;68.65194678426498;36.017181215081294;136.85380235348435;140.30726392595093;128.45298127295166;131.29795565995443
tommy6_IMG_0339_20170802;137.46823682466706;135.93620037258518;132.7281985324324;67.54747234635775;29.749411305173325;138.51806088043338;142.76535434661855;128.08423158552313;130.46045630742384
tommy6_IMG_0344_20170802;136.03732744939916;135.67263410208048;131.60418011840207;68.75548836385816;29.429141169767377;137.27299152752772;142.3299617479531;127.36737721970378;130.74900864617268
tommy6_IMG_0349_20170802;131.73393723252815;131.8924831814236;126.18141562937599;70.2689716912973;34.919041707300956;133.64964469557327;138.28087480263346;126.93181147878445;131.5370238643833
tommy6_IMG_0354_20170802;127.95413828964476;123.31783665507471;124.37192027820645;90.45453832527792;34.02748786776263;128.5061275166467;130.22069944112226;130.24445381042452;128.30964599944272
tommy6_IMG_0359_20170802;134.1532775013753;134.89668291368386;128.86171018777506;70.6006350000536;35.46961844626986;136.76126356783337;141.34278610780675;126.6443822762167;131.62535270338577
tommy6_IMG_0364_20170802;134.08563179396359;130.14610605191902;129.65996530233696;74.1710625933249;30.685849120423953;134.7467228558492;137.27584893288108;129.76072092147848;129.19359525480823
tommy6_IMG_0369_20170802;127.90118941249071;129.7812160636717;121.28212218596391;67.70828354516746;42.07762985334148;131.11817896545998;135.96743775809472;125.72613578416141;132.85945297541224
tommy6_IMG_0374_20170802;127.00135164823386;121.71978388587034;122.22192678639044;79.54089193601395;35.164091412858646;127.60447075402948;128.86352170674726;130.6023390725916;128.8002856009945
tommy6_IMG_0379_20170802;129.85291269700932;131.50126490965792;124.68110690925785;65.73352938260888;36.195100900295074;132.6785945604531;137.6412321700317;126.01658956198915;132.02916403213592
tommy6_IMG_0384_20170802;128.52085515751816;130.29660429080218;124.21401063546669;66.55128817390404;34.76885029078075;131.42863206902652;136.364099573206;126.03626688332335;131.59929278477938
tommy6_IMG_0389_20170802;129.64413953099995;125.52789393155935;126.38638915457463;87.62017624117655;29.23117477075117;130.15532925382945;132.332619833194;130.0228364139482;128.33920007608882
tommy6_IMG_0394_20170802;133.3661409996392;134.8064605615212;127.07473320910853;67.8005255553948;37.9314415839692;136.30438424988208;141.0633338959619;126.07436917500786;132.44588573370342
