ind;Unnamed: 0;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy_sem5_num39_;691;6.0;138.73919468423142;139.3029052846008;133.87106810239663;68.6897097684828;30.526034550084663;140.93257016224243;145.8842972980878;126.77643062275844;131.32272929124872
tommy_sem5_num3_;692;6.0;140.59255519565187;139.6259398353552;135.78146620455212;68.17263650218264;28.92659708937936;142.01974156592942;146.4184631431381;127.73823645739564;130.69003344737723
tommy_sem5_num40_;693;6.2;133.6833508931506;132.11801087458383;128.21594807607812;72.58643390252594;34.954121712194926;135.67180994606798;138.80068477147458;128.1250023163777;130.77408282049288
tommy_sem5_num41_;694;6.6;135.79538805298358;134.3119641632373;131.55078948290856;68.89450819785593;29.268167238449145;136.9530657509663;140.9918349082469;128.14575064144123;130.1499510155893
tommy_sem5_num42_;695;6.0;135.38173937525005;137.4871540113187;129.75867843453506;68.72589010858732;36.35694431048525;138.7135257311046;143.7323653051501;125.70760610237696;132.41326881970343
tommy_sem5_num43_;696;5.8;136.0958775789377;136.25663329631595;131.506194328793;68.39122036487804;33.069295079946855;138.2488905946359;142.58880433831303;127.04157080212084;131.05548762708264
tommy_sem5_num44_;697;6.0;139.4867149321631;139.5551140762978;135.07824980531262;70.34496115853267;29.739923478044986;141.49826307955212;146.16481839264156;127.14345781826023;130.8854573009545
tommy_sem5_num45_;698;6.4;137.707519698699;137.86415862688256;133.79099109372322;68.26517489711934;29.08988407729802;139.44327774361818;144.35044642458456;127.11732452908878;130.65982054268653
tommy_sem5_num46_;699;6.0;132.44783453293792;132.89708881003162;127.96714994119192;66.80404957517075;33.03077870667485;134.05852777509858;139.01515466369995;126.7828385048279;131.16803472490142
tommy_sem5_num47_;700;5.8;138.67061156947486;138.04674916208526;134.46633700426167;68.99513382076618;28.1217348005437;140.49188645462715;144.73984952140847;127.61965929824137;130.47496411568181
tommy_sem5_num48_;701;6.8;135.7447550232464;134.75339820976941;132.61440675837514;69.51992958323508;26.20000562070437;137.1042901323874;141.24159207930563;128.00192451913117;129.65911591734363
tommy_sem5_num49_;702;6.0;135.33920897879335;134.49553692629743;130.7396797002261;68.855516528778;31.170121725367583;137.12886787627352;141.0562733814604;127.7403074106671;130.5881018339906
tommy_sem5_num4_;703;5.8;133.52728952443596;132.92313544435157;128.37683429203466;66.02086978139647;33.86871730198182;135.04538439701395;139.32496361891646;127.43062122346714;131.0723514705147
tommy_sem5_num50_;704;5.8;135.24904895396978;138.7770888772443;129.07219993869634;70.9084347627672;40.30006029838071;139.84939506097558;144.78715765662898;124.74757385951608;133.352201903962
tommy_sem5_num51_;705;5.6;137.38831356207314;138.38258756019235;133.22320704553897;70.14890175232019;30.54573774228752;139.6180494436675;144.76981574583118;126.54546535859984;131.15823030755246
tommy_sem5_num52_;706;5.4;135.0723293114319;136.10537849499528;130.41256623165654;71.12332846838207;32.56193681323588;137.57762485778;142.58833997436017;126.46624166997101;131.46706995639178
tommy_sem5_num53_;707;5.6;133.69507134554866;133.32959495094414;129.37955405431956;71.95385728233418;31.12789290453889;135.40004953141076;139.7165012159029;127.42024482828216;130.62750179951846
tommy_sem5_num54_;708;6.4;139.64673021802307;143.2574069664584;133.04815472889342;73.37342888195873;38.456213373324616;144.41415406668847;149.55877065985618;124.73123094988676;133.49863830482684
tommy_sem5_num55_;709;6.2;139.1478767412462;136.18453634826352;135.19690161880752;74.23240591152978;26.110758463541664;139.9107136876822;143.3113213823874;129.18204663298042;129.34376615882738
tommy_sem5_num56_;710;6.0;134.5375634129319;135.4911716986204;128.71590532076974;69.33169428681913;34.04001534055999;137.044639779271;142.0747656383959;126.43911697115593;131.99542931241427
tommy_sem5_num57_;711;6.6;139.76757067352;138.38514913899962;135.3009699371017;70.6484785529103;28.17405144613412;140.9452992157136;145.26801996706394;128.05380099714756;130.32714081857102
tommy_sem5_num58_;712;5.8;139.36974238084775;141.89444590683232;134.58199812300847;70.69580485584207;33.13628070344649;142.98854978236096;148.3130529165595;125.55453221897146;132.13380206770478
tommy_sem5_num59_;713;5.4;133.94856020103705;135.74356529818422;127.99325205694336;66.12720990802362;38.85095974160353;137.2361571037666;141.8749892274484;125.83915014838215;132.53623088179086
tommy_sem5_num5_;714;6.6;140.64978801235978;140.5698713221926;135.1774138776363;70.27197815415846;33.10639622203825;142.68881866380462;147.2975314491373;127.06904521814808;131.48450097745558
tommy_sem5_num60_;715;6.4;135.1963980063243;134.83640390992528;129.1031626047095;69.7941820853695;36.411195786423775;137.63940707921614;141.4265344237721;127.25595149985176;131.6297086934603
tommy_sem5_num6_;716;6.4;132.72907175099843;131.72449581667777;127.02612832151812;71.64736889637274;34.93171977255516;134.995131755562;138.53165851971522;127.70262722997398;131.20485625509045
tommy_sem5_num7_;717;6.0;134.34982906807272;133.2803889214856;128.9404743684717;69.56959486945229;32.744916444071144;136.37471299243398;140.07024063647586;127.83576988356266;130.89348888004756
tommy_sem5_num8_;718;5.8;136.02809146554927;134.77227495749028;131.24680538029227;70.69902512315315;30.68509319292362;137.52312347733056;141.5165548163241;127.95656490456749;130.54370778611005
tommy_sem5_num9_;719;6.0;136.14178274230542;135.59653090907386;131.81488857609418;67.99151767613847;28.621922706216782;137.36466895558272;142.17268545310355;127.51310765563379;130.58867157917342
