;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy6_IMG_5180;163.9150460953575;163.912559366248;162.8972004985068;60.4128596022841;9.77292906905507;164.8999635184471;170.91251878777652;127.70918810460249;128.75514453526878
tommy2_IMG_5185;164.1123514615841;164.86268836894862;162.5453000864483;48.3448057658715;11.687328308970622;165.57680890676795;171.7657671641911;127.20598737300669;129.3544855453568
tommy3_IMG_5190;164.5275549031743;164.36918622694114;163.01916074120513;49.863497817358244;9.907300965667153;165.25082602585948;171.4118997846829;127.7684390360654;128.93546142019963
tommy4_IMG_5195;164.41145252843506;164.316353726834;163.36266760527403;49.6035706040845;8.15850079348494;165.1159536800376;171.32921726975098;127.79452384875471;128.68798007624957
tommy5_IMG_5200;164.2792811347951;164.83277489095718;162.3942086316158;54.66138599537037;12.638423157435984;165.6790651479267;171.82568063548453;127.26155610121599;129.46870328173225
tommy7_IMG_5205;164.98797135773893;165.81040861795196;162.74800389642633;56.322321552962116;13.38095526745399;166.69265073088135;172.78909772010388;127.0768440710555;129.7426810838013
