;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0361palmer_sem4_num1lado1;6.0;41.85450821035495;44.505316608837354;25.91111389951202;27.350754024765788;86.4667798968626;44.93088298022521;44.156776630201904;124.18868909492129;137.20109392286156
0363palmer_sem4_num2lado1;5.1;40.52138995996815;50.343250427600154;26.551325924645013;31.89059150487933;91.30462629827582;50.25089193712532;49.130673673051774;121.133178247766;138.37217569801692
0365palmer_sem4_num3lado1;6.2;42.16206174559312;41.12054540408042;29.074786912984727;22.463464605303177;64.80085382087425;43.47422277872853;41.397865709061726;126.56581959005716;133.98549820937492
0367palmer_sem4_num4lado1;5.2;39.692531830633136;46.41934929413064;25.2433457827842;31.43791849029969;90.82258358777544;47.144469316645356;45.33081405451697;122.51180816168336;137.69701664665791
0369palmer_sem4_num5lado1;5.1;39.76185324662096;39.49030857827854;26.72676508609482;24.48543898931193;75.43861354390958;42.869142005140674;39.27751377683032;126.21892719753492;134.4501754142355
0371palmer_sem4_num6lado1;7.0;36.01319908867251;37.73914792529215;27.626519190526324;26.19065086928688;58.62797139063826;38.462046271847385;36.642843988635;125.78122747154673;132.8407866313044
0373palmer_sem4_num7lado1;6.4;41.249152649513945;50.59515437661082;26.70982019765827;30.96622840200183;91.99784283760798;50.724032117511186;49.586180813071024;121.17773564596146;138.69204790434404
0375palmer_sem4_num8lado1;4.6;40.45481780378471;49.100708227549724;26.834444225563608;29.94635322944147;84.28199460657444;49.07646389330056;48.02174339103795;122.00511171204448;137.4067425306921
0377palmer_sem4_num9lado1;5.8;38.95639705339397;36.246985699977216;26.613393218042184;20.62321485380455;72.9160908182382;40.19145503713296;36.07532581897965;127.50265735411786;133.45771627253828
0379palmer_sem4_num10lado1;6.0;41.6799166203193;48.65583855844029;31.302932349028808;31.35732186607461;67.40069078745228;48.5932689541381;48.10971805350209;123.07640959514593;135.48128137665884
0381palmer_sem4_num11lado1;6.8;39.02573587707607;33.96777429099832;27.09228381039082;22.620909530573172;65.08556714339724;39.42146476415193;33.99032535053724;128.8565491867472;132.13036067514943
0383palmer_sem4_num12lado1;6.3;39.86739164501912;46.38716292054485;27.52712809549627;30.49322791783898;82.32912780141648;46.33482475422918;45.478440546397884;122.81147870438384;136.6046939751355
0385palmer_sem4_num13lado1;6.8;38.61744069661293;39.31788889921951;28.22073180086205;25.41094092758993;64.51426265035565;40.936421590983684;38.76420286223247;126.04267666921965;133.5969418327038
0387palmer_sem4_num14lado1;6.4;43.29170507588714;44.51747799006445;25.96621245728403;24.000686310688373;85.07694382023949;45.86102020256346;44.55014387426353;124.92586629275135;136.76324334107014
0389palmer_sem4_num15lado1;6.0;38.97598582765829;51.37843661973381;26.220438242004718;32.216723989489076;92.08508675615393;51.25746179827516;49.67225902622594;120.36877419057272;138.32761082020858
0391palmer_sem4_num16lado1;5.8;44.582230125504324;32.91358766964346;26.19736537986166;11.561117997673605;82.17188002049087;44.6007768306481;34.868691642983606;131.42081417157698;133.0283135966205
0393palmer_sem4_num17lado1;5.8;38.55691771670239;43.426913335048454;27.60610739543477;28.219653025672745;73.28108694626599;43.70314338991682;42.4762146025408;123.85062369063408;135.27242586739214
0395palmer_sem4_num18lado1;5.4;41.96437221725589;56.78720049035756;25.773968779777498;33.78006284027212;105.96558642565692;56.66366554554243;55.301891613327896;118.54292821024944;141.130729137122
0397palmer_sem4_num19lado1;5.5;37.23542223246114;29.13755399866859;28.0182599012532;44.97202954879283;55.959230211375655;37.243178770358696;29.420332829309483;130.85332662700176;129.7957308025289
0399palmer_sem4_num20lado1;6.0;45.1571364455993;58.779544289795616;30.463997773093816;33.84940481031472;91.76919668327801;58.77667711979993;57.986339222513934;119.32120360925707;139.94252666619897
0401palmer_sem4_num21lado1;5.8;46.284404722248496;60.8856449139285;27.09249269797721;32.021901132634696;104.11357811620285;60.864571290919436;59.774766769049656;118.60111928792669;141.90133529085992
0403palmer_sem4_num22lado1;6.0;42.42741197414188;52.66498380156951;28.08313644119425;32.26930701301651;92.62015319944014;52.61262518917526;51.83552465732286;120.82004507496214;138.7678796617485
0405palmer_sem4_num23lado1;6.0;35.99284182928939;36.45191872523357;26.230873904594173;28.79218456674241;65.08696310870353;38.61739071632427;35.391948268829395;126.35160743410528;133.07454252816285
0407palmer_sem4_num24lado1;6.2;37.62132600845407;35.977357742781194;26.98764481541171;20.97629399774324;60.6482987842609;38.148244063043634;35.40887903577504;127.1744314114464;132.79350225676114
0409palmer_sem4_num25lado1;6.2;42.74962646239182;34.153294420771545;30.13261586676549;26.807028087664403;60.75360984919722;42.931817472048685;35.566297727981016;130.51761457190491;131.28217387582126
0411palmer_sem4_num26lado1;6.0;51.74839845397049;70.88513445888884;26.62295474900441;31.75377209259879;117.23020619297961;70.83412998986897;69.95424673127312;116.23163593775492;145.4774255191467
0413palmer_sem4_num27lado1;5.4;41.37150344194949;38.076328236646816;27.78712653365661;23.699909546721386;75.40384953475734;43.41342477066312;38.52382600380515;127.71680855565485;133.84703882527182
0415palmer_sem4_num28lado1;6.0;45.89342496593029;55.24588640625928;28.002484697721485;28.49878956999466;93.05881908283422;55.3723219124432;54.96498898575822;121.23964496188542;139.45883609099334
0417palmer_sem4_num29lado1;5.0;40.20860189016695;34.90784790694654;28.98255548164105;25.228015792984642;60.63831850797819;40.8220712470816;35.38043765007345;129.05705611249238;131.82556656071452
0419palmer_sem4_num30lado1;5.4;40.73849311283729;40.23883271807982;28.046916523726892;27.323457606098472;70.58282587022187;43.23980776696085;40.17745255073416;126.41782114524523;134.1324419929438
0421palmer_sem4_num31lado1;5.2;47.37340595215702;65.1426250485805;28.916182218184534;33.76947552738429;105.63181305040764;65.08581658663763;64.11246522039724;117.23980788091784;142.66481214990645
0423palmer_sem4_num32lado1;5.8;45.045592361616286;44.09075521702344;30.094899179071213;23.547591352815946;75.2228700900692;47.17421098135353;44.89550027926301;126.1782822297788;135.33233865427573
0425palmer_sem4_num33lado1;5.0;47.80694880183538;63.82297819982274;27.05760279484621;33.58199328369207;111.47848331082064;63.74955528412631;62.804259693072616;117.55586595637628;143.36341085893224
0427palmer_sem4_num34lado1;6.0;45.911402540995425;49.27829479754303;28.13076153353307;27.26734911219225;90.8956996952342;50.931582657769184;49.503208772216475;123.72611018621784;138.29681854671432
0429palmer_sem4_num35lado1;5.8;40.907596649299066;30.486140164514307;28.120754998920678;40.239386255612175;64.64257517669128;40.981891707776406;31.898485724319812;131.53212800576802;130.84634365131694
0431palmer_sem4_num36lado1;5.2;43.82156681048027;53.53375710257082;27.42225870106847;31.968997501441226;94.9300095058834;54.122963003917945;52.76681480768882;120.928267631096;139.57489131236684
0433palmer_sem4_num37lado1;5.6;39.702308178030044;46.91907183526122;29.14116554360077;30.644031536920327;74.16903606210845;46.892688909225434;45.980226780866396;122.8312016403027;135.89585513572442
0435palmer_sem4_num38lado1;5.8;48.16913660082643;60.7339270314096;25.97530466320215;29.06961916818313;106.84703689179226;61.05004144855532;60.145394627797;119.43425686080928;142.32561567542837
0437palmer_sem4_num39lado1;5.8;41.80184674477825;37.44249259792975;29.857282089492664;23.54393617757021;59.61468436618975;42.38338373761163;37.99362289814977;128.49090139825148;132.35380636027452
0439palmer_sem4_num40lado1;5.8;48.08877814990775;57.87470978692063;30.04869909511895;32.79619451439919;88.82915667529518;58.572208588106434;57.67125311777325;121.07813193241543;139.66057835124076
0441palmer_sem4_num41lado1;5.9;44.82013850472269;60.20892176976975;26.69742746677348;32.74803748303305;106.06965091262406;60.151525797507276;58.960417397973615;118.2064796388562;141.97008813935742
0443palmer_sem4_num42lado1;6.0;40.41262430455587;40.14380591362612;28.496485131641865;22.70041948671043;64.53614682001579;42.0146080436979;40.02383161711617;126.31952851597632;133.8196586590405
0445palmer_sem4_num43lado1;5.6;50.43155280181834;62.66068357470191;27.334739147733394;30.309018184196766;105.54310864730508;62.701409992089566;62.18325261766657;119.40744162087911;142.6173595303506
