ind;Unnamed: 0;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
palmer_sem7_num32_;384;5.8;122.70353416160299;121.5134801180002;118.68607601380316;74.13258158784505;32.93162057656781;123.98350518623005;127.68447575963793;128.0111805410433;130.07170659655242
palmer_sem7_num33_;385;6.0;121.04310809546648;118.38616714512422;117.79124374633844;78.6216370103345;29.876104102812786;121.8523783951957;124.825834214115;129.0916512222883;128.97580836557285
palmer_sem7_num34_;386;6.0;115.07976242784063;113.7472207933242;110.74597433096315;67.00584723494836;36.60574674909347;116.04222139725687;119.56246857540651;128.063825749457;130.15873106375207
palmer_sem7_num35_;387;6.0;122.24027556745115;120.40133433959015;118.55007165700373;68.85014373262996;30.55503238909965;123.16708849857643;126.5405113523716;128.49597092616705;129.58038427756702
palmer_sem7_num36_;388;6.2;120.1750862529739;119.15537186959699;118.90487379258116;81.86899081397178;21.141747894935122;121.11385674426478;124.8464230998335;128.29895973990483;128.42321855486608
palmer_sem7_num37_;389;5.8;119.14179621382988;117.26729943994916;117.73959173287588;85.027274119129;21.86735896776406;119.82851574572352;123.27835202548764;128.81308635054086;128.1264636716071
palmer_sem7_num38_;390;6.0;115.709190058174;114.49370562043646;114.23271717129091;79.69505527044575;22.34135567482389;116.57218332382223;120.0326248120106;128.37976230504472;128.4663874064072
palmer_sem7_num39_;391;5.8;120.64837871264031;116.86577177440032;117.58499981357346;84.60019561390818;30.29646949436657;121.20194817766527;123.1273966415538;129.8282476284758;128.3365589311039
palmer_sem7_num3_;392;6.2;123.45559654706793;121.8549949530875;122.90153907388651;88.27203695666155;17.1074630311035;124.21718097507109;127.71543986839848;128.79331726716106;127.7043570896562
palmer_sem7_num40_;393;6.2;117.27675432956104;115.05835477238544;115.43007843757142;81.39525700182365;23.351423377798852;117.94339484627736;120.88056873937256;129.00971050637472;128.23622059484128
palmer_sem7_num41_;394;6.0;116.85479239562795;113.26844534331062;113.73390865456749;80.08535678690845;30.945332852245702;117.39596366446258;119.03978833554814;129.69263778149292;128.44044925112348
palmer_sem7_num42_;395;6.0;118.49802159020271;116.90638323357841;115.55391447174532;75.03586684769019;28.77446847785899;119.42183017948746;122.61078112497142;128.41212000801076;129.21980749617768
palmer_sem7_num43_;396;5.6;119.11697207624071;117.28950835129773;117.49759169847653;78.03313742918023;22.01410294855574;119.90641988539406;122.91098115410392;128.80093948929397;128.2926878822302
