;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0601palmer_sem6_num1lado1;5.9;33.374896805115704;25.724636855751754;27.31431537331359;98.24662834569588;52.97941803004461;33.664914107192175;25.48968650502954;130.9219065534059;128.3909393589671
0603palmer_sem6_num2lado1;5.9;29.047034923871376;22.24511552647065;23.295311147963165;88.01851180752784;56.2767025165743;29.150929464083642;21.34124785873329;130.30824307129552;128.51977678599877
0605palmer_sem6_num3lado1;6.0;41.98010000231997;49.24490769731364;25.517501117493573;30.3457116129943;96.02518389447329;49.21249009901671;48.41129061755557;121.93506681756685;138.83268541367394
0607palmer_sem6_num4lado1;6.0;28.68047996506271;26.67239473260517;23.425896610503763;53.21559281019905;51.02627720538389;29.87530904632352;24.98824823145161;128.04829514693142;129.98190074007118
0609palmer_sem6_num5lado1;6.0;31.900030033128573;27.447172234135838;29.00398122110657;87.21986695244766;41.10341846642982;32.494312821287195;26.674515668391994;129.78241635942413;127.95886109841128
0611palmer_sem6_num6lado1;5.8;45.75770254068664;55.6018654415035;28.79012314720233;30.784592934056924;89.72951033483483;55.80464142726698;55.08606378361828;121.10531835244707;139.19261170904454
0613palmer_sem6_num7lado1;6.0;37.30068031726999;27.28105568359891;29.654009105428084;99.46050644747123;57.94884517695657;37.272458134076736;28.087087676408697;132.1268817684493;128.33607764876632
0615palmer_sem6_num8lado1;6.0;35.671686590465114;28.906459438924546;29.789618627455106;82.07967172586271;47.87944084985315;35.789801433137924;29.04116811356186;130.6820810102331;128.5594676372063
0617palmer_sem6_num9lado1;5.8;34.513463874296626;29.85142143989745;30.37055795814177;76.1008610168994;46.42834995448035;35.310994973934626;29.558876732041842;129.7583984453683;128.4891810912045
0619palmer_sem6_num10lado1;5.8;33.01878219007743;29.252950421044694;28.37229613437405;62.77622963127579;40.26377745610928;33.32212670117133;28.309817672803025;129.23634807469386;129.07585844449918
0621palmer_sem6_num11lado1;5.8;36.73566618934504;30.79486552070287;32.422766374217225;88.59322831621981;40.299041670576344;36.961836831474;31.114540967423487;130.4628255071834;128.04684525891295
0623palmer_sem6_num12lado1;6.0;39.7815188148357;34.0581326154171;28.913875360677036;60.313396427273204;65.72703120943034;41.26248209670374;34.88944753653848;129.29029275068802;131.63668912603208
