ind;Unnamed: 0;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy_sem2_num45_;518;6.4;167.5087749128735;167.26249646589966;166.57454202691463;68.67641945391088;7.860170438510948;168.4888177904432;174.53765158776218;127.89076334077257;128.56657548511095
tommy_sem2_num46_;519;6.3;165.64239526534035;165.98830950258025;164.08408164903346;65.30474139066608;10.851540982804996;167.0909742595959;173.13584257881973;127.44312260213049;129.17678426944022
tommy_sem3_num3_;572;6.2;160.5232248140029;160.9703854206046;158.25163739380275;67.5380391075996;15.878416405892775;162.3063150557034;167.93691070452496;127.27935375183971;129.6823137699331
tommy_sem3_num40_;573;6.0;158.14624450432422;158.54103477000098;156.10258781806382;62.7889477137185;15.765050259255688;159.7304819505619;165.37748053349694;127.33296084305876;129.54115396577257
tommy_sem3_num41_;574;5.8;158.86485133543914;159.35912907325246;156.74104773055268;70.54308953653694;16.05225201028092;160.54012206138188;166.22662593525845;127.22436118769112;129.65698658019153
tommy_sem3_num42_;575;5.7;158.55298443215594;160.01573205571987;156.41135683133822;69.9674058032461;18.03327861658558;161.15093622962038;166.74000910029434;126.65466911410108;130.0717933351284
tommy_sem3_num43_;576;5.8;159.77345541704176;160.70932784078326;156.6988249378876;68.85685863241955;18.550782645408233;161.84474685173575;167.57377961502806;126.85226718115929;130.33946651533742
tommy_sem3_num44_;577;6.1;160.23769378313256;160.2455162742556;158.08432125445637;71.35891705492506;14.778962842176428;161.8126901104181;167.268365777133;127.55852637969036;129.43363413311434
tommy_sem3_num45_;578;6.2;157.63699674322882;157.95477211197382;156.03080679043603;71.37362119712184;14.376585993093064;159.21579966045812;164.82813412596985;127.40612485978936;129.29011678673874
tommy_sem3_num46_;579;5.8;158.05646781764403;158.48950742799028;155.70730715011643;71.0494822923811;17.172710542543655;159.78948393004768;165.3270227949424;127.23984374441835;129.7704248136181
tommy_sem4_num3_;632;6.6;148.07149153026012;147.56366130446017;143.50821907357712;64.48007825895921;27.270880191141906;149.7305360705949;154.24160523345085;127.50737593257924;130.72727306978206
tommy_sem4_num40_;633;6.6;152.17104546426827;152.85171165653455;147.6638942395517;71.67271165887023;25.45510193066451;154.17256129788942;159.54037175260325;126.76278849786199;131.12978354315808
tommy_sem4_num41_;634;5.8;146.1860228969098;146.57843199973232;142.13865862207345;68.54668159641847;27.812621902863512;148.28585661540498;153.00842197818267;127.00238670624714;130.81438165219015
