;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0937tommy_sem1_num49lado1;5.1;52.56613524107504;63.570336197288405;39.369636755947695;29.21076192471541;73.3602788835347;63.50589055247368;63.7879543167817;121.21902600274693;137.60070535651928
0939tommy_sem1_num50lado1;6.1;40.429882417967505;39.94697124615158;37.67700101028786;49.677243832892984;21.775416777221785;40.597120944357705;39.302452549247796;128.10131395535691;128.91226844152786
0941tommy_sem1_num51lado1;6.0;45.48537781962778;45.00173282168126;39.73796855526796;33.672165539378646;30.266372425388823;46.011837794213314;45.461192993425705;127.39829378272002;130.32855477855477
0943tommy_sem1_num52lado1;6.1;54.077701222347976;64.19902494904242;37.83592455698506;28.366812242966844;77.67345598136623;64.05390412307992;64.69146225856144;121.44511227572151;138.44650252938823
0945tommy_sem1_num53lado1;6.3;59.08127785072126;72.60450191635023;37.668309512074906;28.06771882496665;86.76954420277637;72.5590254299903;73.09211049773148;119.73111690877843;141.08145278894418
0947tommy_sem1_num54lado1;5.2;61.8746731545135;75.11792501877419;38.80755316282243;29.122980392156855;93.69378966131909;74.6936976105179;75.84461208704431;119.18320957473898;142.61002902979376
0949tommy_sem1_num55lado1;5.4;53.3910716982235;66.45798965298452;37.078989132936776;30.041249983332662;84.62400996039841;66.12626110617639;66.40097438691565;119.99452144752456;139.64393409069694
0951tommy_sem1_num56lado1;6.6;52.206058083234474;63.369951514467246;38.43771851990224;29.348294758317838;74.86397875212259;63.318996427043764;63.4904108556588;121.2362312800768;137.77568851374747
0953tommy_sem1_num57lado1;4.8;42.227290598620044;36.60753502024758;37.25594254937163;71.39017441215617;31.65803328804348;41.584675693101225;37.02296548106396;130.17611399179236;128.31076003771074
0955tommy_sem1_num58lado1;6.0;58.66479992438512;72.15806055355709;39.11958070323054;28.696008939974465;86.7108967341726;71.71396764087959;72.5877794831658;119.5926587301587;140.9357074438971
0957tommy_sem1_num59lado1;5.1;54.439463894508286;66.14844161509751;38.76267058252708;30.06590747705336;79.04553603520677;66.18377887655022;66.50620051959481;120.739230202772;138.77637877074403
0959tommy_sem1_num60lado1;6.2;54.73206485626832;68.12766578068562;37.73155250435853;29.804850812935506;83.51077586206897;67.66635046992121;68.22749411655501;119.92426002024892;139.82717862247634
1057tommy_sem2_num49lado1;6.2;56.09954478542564;72.00668877495978;34.604492170377995;30.205533089520866;96.84970647885702;71.85032443158389;71.91098834288721;118.42392104754343;142.3974691771946
1059tommy_sem2_num50lado1;5.5;49.0840977696064;64.32286582448081;32.866328649903195;31.489311555387076;87.6174425347204;64.23476940637279;63.774924489384965;119.2576756472476;140.0024093388852
1061tommy_sem2_num51lado1;6.4;44.76416012670617;50.66616993280303;34.42746497390143;32.454131194062434;64.66850618407952;50.536704765743295;50.682219106528215;123.43760215843807;135.30297397522108
1063tommy_sem2_num52lado1;5.6;60.8683763968709;78.3140365158901;31.912035766216945;29.440626922110877;110.8771006014291;78.20057496237021;78.38949158807338;116.96620397564224;145.90025888546742
1065tommy_sem2_num53lado1;5.8;54.10925989960294;65.48925154916243;35.239172838286706;30.256103535024977;88.13643853415613;65.50240789660933;65.83555169177197;120.30392674797436;140.4294300456603
1067tommy_sem2_num54lado1;6.5;50.554372568047064;59.00724587061582;33.94974799599833;27.780167668085127;81.57455588279007;59.38276266856694;59.4419084850989;121.85234865741177;138.56420553292548
1069tommy_sem2_num55lado1;5.9;54.302504020578155;70.89588642976491;34.5537333495174;31.21568308234975;98.13731635104185;70.96766762175059;70.6756982861788;118.07118756334442;142.17401102891301
1071tommy_sem2_num56lado1;5.6;50.949599517768185;51.26587785474871;34.42992587467581;23.777749858028074;71.99215295491862;53.52763095685485;52.70630750804443;125.52069846598523;135.9392439124376
1073tommy_sem2_num57lado1;5.6;47.55370985735963;52.635730395361655;34.13089510636368;27.97754429582201;70.65732786145476;53.210200060406464;52.81950000837948;123.81265655731424;136.04170661308314
1075tommy_sem2_num58lado1;6.5;56.14045073455889;74.60007702115479;32.482053280893496;30.130725542743345;102.88875985080429;74.40722957879056;74.23843354469932;117.21343903529007;143.89132406091048
1077tommy_sem2_num59lado1;6.4;53.882161756923615;69.8931841111448;32.76576792710305;31.418988351912397;99.60148010673096;69.70335614401135;69.61244916729879;118.16019448822478;142.65370317665696
