ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0081palmer_sem1_num41;5.9;48.85037646;57.65409129;32.71108038;28.97168358;84.78361359;57.71330448;57.7062407;121.5642807;138.69913540000002
0083palmer_sem1_num42;4.0;55.05259474;65.29066704;31.84595836;26.72178087;94.92806356;65.86603286;65.66578714;120.5115236;141.6397549
0085palmer_sem1_num43;5.7;48.340669;60.17262957;30.78901184;30.23716057;88.28482655;60.01874561;59.64222273;120.36940609999999;139.8371192
0087palmer_sem1_num44;4.2;49.30256943;60.47127382;29.88429848;27.60315383;91.95217098;60.92931576;60.30017276;120.52001100000001;140.2772962
0089palmer_sem1_num45;4.4;58.44043292;71.34867243;31.57460169;27.81590569;102.2988363;71.42374716;71.65173144;119.06632420000001;143.7725715
0091palmer_sem1_num46;4.1;49.93754639;59.66141764;31.32569654;27.26892492;86.52021611;60.1778302;59.59966364;121.23329009999999;139.49953969999999
0093palmer_sem1_num47;5.0;42.91405563;53.94147253;29.80143286;30.92315226;81.62624934;53.79429735;52.99449621;121.03273999999999;137.90172880000003
0095palmer_sem1_num48;4.5;54.06237868;64.20887722;31.95746019;26.80594734;88.86173598;64.41775939;64.37834847;120.7761014;140.89684640000004
0201palmer_sem2_num41;5.4;55.33446457;63.02874525;33.57465499;26.2230272;87.78217629;65.06664771;64.12536016;121.5851999;140.42254599999998
0203palmer_sem2_num42;4.3;45.11946457;57.71457289999999;30.40883526;31.40947543;84.75830346;57.66664553;56.89751823;120.19770120000001;139.0094926
0205palmer_sem2_num43;5.8;52.091972399999996;58.46783158;33.80453135;26.07208067;78.84931641;59.45915388;59.44023978;122.79757790000001;138.2746294
0207palmer_sem2_num44;5.1;50.38605354;65.83614805;31.40240042;31.65474458;97.18121873;65.71999221;65.28991263;118.59562930000001;141.5671346
0209palmer_sem2_num45;6.0;53.90729979;68.69356286;31.81971687;30.81334352;98.73500767;68.66441887;68.46849657;118.4769379;142.7290962
0211palmer_sem2_num46;5.0;49.8485682;54.44771186;32.82991992;24.39324563;74.74173372;56.18926656;55.34714959;123.82809740000002;137.1797124
0213palmer_sem2_num47;6.0;48.60090546;56.17822344;32.64566468;26.80432417;78.23051871;57.49640965;56.62624908;122.55036820000001;137.8168054
0215palmer_sem2_num48;4.6;45.76479779;59.9960916;30.21757405;31.70373438;91.75327796;59.90355881;59.21266718;119.2914736;140.04477130000004
0321palmer_sem3_num41;6.0;54.03947377;61.55349038;29.96955079;27.24293351;100.5749059;62.4491431;62.39588871;121.28018859999999;141.7885213
0323palmer_sem3_num42;4.6;40.7707531;49.09190612;31.84417846;31.91597392;65.9844853;49.06623197;48.46248501;122.58042879999999;135.3539374
0325palmer_sem3_num43;5.4;47.67588567;56.44604454;32.48151119;29.65926484;80.78161449;56.43342093;56.52243716;121.68665379999999;138.1747756
0327palmer_sem3_num44;4.6;43.6390227;44.84061709;33.56687252;26.875479300000002;55.44281749;46.550052799999996;45.36395505;125.78848470000001;133.55637190000002
0329palmer_sem3_num45;5.8;48.28787398;64.57122285;29.31551128;31.62372526;100.63117940000001;64.49860517;63.83453776;118.217509;141.8961755
0331palmer_sem3_num46;4.5;52.63899620000001;62.72218898;31.34747513;28.10442799;94.11738682;64.16968853;63.15985114;120.660633;140.97600459999995
0333palmer_sem3_num47;6.0;48.56438155;59.190006499999996;30.45597303;28.68522475;87.80328385;59.22169024;59.01513627;120.8152773;139.58930569999998
0335palmer_sem3_num48;4.5;38.09022006;42.27570114;32.07950379;32.15584757;48.07685378;42.33348988;41.533970399999994;124.9457748;132.5409787
0441palmer_sem4_num41;5.9;42.83224509;53.98977974;26.72377079;30.78298041;95.76166592;54.30734352;52.89749946;120.42727479999999;139.6344204
0443palmer_sem4_num42;6.0;42.45931089;49.14315033;28.05767007;27.55339615;82.07600002;50.03850049;48.57190569;122.76563030000001;137.2579295
0445palmer_sem4_num43;5.6;46.27875183;46.96589474;28.18526109;28.54545799;85.70802994;52.41966659;47.52110386;125.55651599999999;136.7112869
0447palmer_sem4_num44;5.4;42.53759212;49.78730418;28.76767634;29.11541851;81.59130949;50.53914086;49.1793726;122.5492015;137.2709146
0449palmer_sem4_num45;5.8;46.52666816;54.16094628;26.75868279;26.68330966;96.63384328;55.59380775;53.93596944;121.8079446;139.88851780000002
0451palmer_sem4_num46;6.2;42.43301361;47.72565364;28.38614085;27.05081522;73.65917234;48.48914506;47.11185199;123.5633278;136.473535
0453palmer_sem4_num47;5.8;39.38027732;39.03307346;28.37628451;27.08186316;65.80081592;41.65099269;38.80202701;126.5182663;133.4428314
0455palmer_sem4_num48;6.0;36.99876692;42.79204101;27.56579159;32.52413907;72.36994021;42.99623317;41.49273377;123.5419101;134.9746804
0561palmer_sem5_num41;5.4;37.18599485;38.20640753;27.66018774;42.71703367;59.07069114;40.45013402;37.38453216;126.21352250000001;132.8921585
