ind;Unnamed: 0;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
palmer_sem5_num53_;287;5.6;132.85154745749924;130.59266013035122;129.81248640872377;71.08880235683337;24.494169677399483;133.63930756717605;136.6129662505448;128.87876592774776;129.03681846029093
palmer_sem6_num47_;340;5.7;119.61313367162495;118.5262741416788;117.09679450168969;82.10905469799346;28.009956321489554;120.84113983307793;124.04610866970484;128.16659631018342;129.17290771372743
palmer_sem6_num48_;341;5.8;123.71709183639298;123.00023317271624;121.99155898022228;82.540199506539;23.275394308877743;125.16389583244026;128.6872643992734;128.11036713525593;128.84463675402588
palmer_sem6_num49_;342;5.7;128.64800201221792;127.90249979224598;126.62919334129052;79.07609755555734;22.64068556071745;129.99905179921234;133.90220268174426;128.0759327578447;129.0153439089649
palmer_sem6_num4_;343;5.6;124.41544841946016;123.34135718186475;122.15546731552034;79.06369114837857;23.88845103769255;125.57269066634872;129.26007286598542;128.26631053615824;129.00471117728694
palmer_sem6_num50_;344;5.8;121.37861241028206;119.81304859079395;118.0858296907597;82.20619718658908;29.382662158716634;122.54404465835724;125.53326837428914;128.3924290674922;129.44705561606042
palmer_sem6_num51_;345;5.6;124.95502431168528;125.18540948994793;123.08296615727569;80.77360673511089;25.32986387401943;126.97712032979105;130.74539114308294;127.46609626843279;129.37320854699828
palmer_sem6_num52_;346;5.8;121.5483208789397;119.08918259014149;119.52358421322195;81.92496010806934;23.550061833329764;122.21098213685222;124.7375442232778;129.16680880294962;128.2623112961534
palmer_sem6_num53_;347;5.7;133.037680880214;130.75815878450786;131.73961311134508;85.58486362172961;17.305692752093336;133.63272134090272;137.08218577750807;129.22506011976841;127.85930721106787
palmer_sem7_num47_;400;5.8;117.68853709530927;118.71687007811607;111.21365435983583;68.36381186793588;46.430434462028806;120.32343413985693;124.293887877497;126.21678741413216;132.48301573283717
